GCA_030411765.1_CM059503.1_002234.1	IPR010632	IPR000719,IPR011009	ProSiteProfiles_IPR000719:231-544;SUPERFAMILY_IPR011009:286-566;Pfam_IPR000719:280-532;Pfam_IPR010632:23-239	PF00069:280-532;PF06760:23-239	1.10.510.10:262-544	SSF56112:286-566		PS50011:231-544		
GCA_030411765.1_CM059506.1_002098.1	IPR036537,IPR045766	IPR000719,IPR011009	SMART_IPR000719:223-496;Pfam_IPR045766:24-138;Gene3D_IPR036537:10-127;SUPERFAMILY_IPR011009:208-493;ProSiteProfiles_IPR000719:223-496;Pfam_IPR000719:226-490	PF19584:24-138;PF00069:226-490	3.30.200.20:200-298;1.10.510.10:299-500;1.20.930.20:10-127	SSF56112:208-493	SM00220:223-496	PS50011:223-496	cd21037:23-142;cd14066:229-496	
GCA_030411765.1_JARKIL010000003.1_003059.1	IPR036537,IPR045766	IPR000719,IPR011009	ProSiteProfiles_IPR000719:241-512;Pfam_IPR000719:242-507;SUPERFAMILY_IPR011009:225-512;Pfam_IPR045766:32-141;Gene3D_IPR036537:21-135;SMART_IPR000719:241-515	PF00069:242-507;PF19584:32-141	1.10.510.10:314-516;1.20.930.20:21-135;3.30.200.20:204-313	SSF56112:225-512	SM00220:241-515	PS50011:241-512	cd21037:29-149	
GCA_030411765.1_JARKIL010000013.1_001562.1	IPR036537,IPR045766	IPR000719,IPR011009	SMART_IPR000719:239-502;SUPERFAMILY_IPR011009:221-502;ProSiteProfiles_IPR000719:239-508;Gene3D_IPR036537:12-126;Pfam_IPR045766:26-140;Pfam_IPR000719:240-499	PF19584:26-140;PF00069:240-499	1.10.510.10:306-511;1.20.930.20:12-126;3.30.200.20:214-305	SSF56112:221-502	SM00220:239-502	PS50011:239-508	cd21037:23-146	
GCA_030411765.1_CM059505.1_001128.1	IPR010632	IPR000719,IPR011009	Pfam_IPR010632:23-232;SUPERFAMILY_IPR011009:230-500;ProSiteProfiles_IPR000719:224-497;Pfam_IPR001245:254-493	PF06760:23-232;PF07714:254-493	1.10.510.10:234-506	SSF56112:230-500		PS50011:224-497		
GCA_030411765.1_JARKIL010000003.1_003060.1	IPR036537,IPR045766	IPR000719,IPR011009	Pfam_IPR045766:33-144;SUPERFAMILY_IPR011009:228-522;SMART_IPR000719:243-510;Gene3D_IPR036537:23-137;Pfam_IPR000719:245-507;ProSiteProfiles_IPR000719:243-518	PF19584:33-144;PF00069:245-507	3.30.200.20:215-313;1.10.510.10:314-520;1.20.930.20:23-137	SSF56112:228-522	SM00220:243-510	PS50011:243-518	cd21037:30-152	
GCA_030411765.1_JARKIL010000013.1_001446.1	IPR036537	IPR000719,IPR011009	SUPERFAMILY_IPR011009:153-354;Pfam_IPR000719:183-345;Gene3D_IPR036537:4-117;ProSiteProfiles_IPR000719:1-353;SMART_IPR000719:108-347	PF00069:183-345	1.20.930.20:4-117;1.10.510.10:179-353	SSF56112:153-354	SM00220:108-347	PS50011:1-353	cd21037:12-135	
GCA_030411765.1_CM059506.1_002097.1	IPR036537,IPR045766	IPR000719,IPR011009	Gene3D_IPR036537:10-127;Pfam_IPR000719:222-487;ProSiteProfiles_IPR000719:218-471;SUPERFAMILY_IPR011009:201-490;SMART_IPR000719:218-471;Pfam_IPR045766:24-138	PF00069:222-487;PF19584:24-138	1.20.930.20:10-127;1.10.510.10:298-496;3.30.200.20:192-297	SSF56112:201-490	SM00220:218-471	PS50011:218-471	cd21037:23-142;cd14066:224-490	
GCA_030411765.1_CM059506.1_002082.1	IPR036537	IPR000719,IPR011009	Pfam_IPR000719:4-71;ProSiteProfiles_IPR000719:1-155;Gene3D_IPR036537:86-200;SUPERFAMILY_IPR011009:2-89	PF00069:4-71	1.20.930.20:86-200;1.10.510.10:1-75	SSF56112:2-89		PS50011:1-155	cd21037:95-193	
GCA_030411765.1_JARKIL010000013.1_001293.1	IPR036537,IPR045766	IPR000719,IPR011009	Gene3D_IPR036537:9-120;ProSiteProfiles_IPR000719:183-492;Pfam_IPR000719:225-397;SUPERFAMILY_IPR011009:165-488;SMART_IPR000719:183-492;Pfam_IPR045766:14-150	PF00069:225-397;PF19584:14-150	1.20.930.20:9-120;1.10.510.10:266-498;3.30.200.20:146-265	SSF56112:165-488	SM00220:183-492	PS50011:183-492	cd21037:11-129	
