GCA_902687465.1_LR738715.1_005742.1	IPR036537,IPR045766	IPR000719,IPR011009	Gene3D_IPR036537:25-104;Pfam_IPR045766:43-117;Pfam_IPR000719:172-472;ProSiteProfiles_IPR000719:170-481;SMART_IPR000719:170-481;SUPERFAMILY_IPR011009:151-476	PF19584:43-117;PF00069:172-472	1.20.930.20:25-104;3.30.200.20:131-249;1.10.510.10:271-486	SSF56112:151-476	SM00220:170-481	PS50011:170-481	cd21037:28-116	
GCA_902687465.1_LR738715.1_006489.1	IPR036537,IPR045766	IPR000719,IPR011009	Pfam_IPR045766:33-149;SMART_IPR000719:245-519;Gene3D_IPR036537:22-135;SUPERFAMILY_IPR011009:230-531;Pfam_IPR000719:246-511;ProSiteProfiles_IPR000719:245-520	PF19584:33-149;PF00069:246-511	1.20.930.20:22-135;1.10.510.10:318-520;3.30.200.20:208-317	SSF56112:230-531	SM00220:245-519	PS50011:245-520	cd21037:30-151;cd14066:251-515	
GCA_902687465.1_LR738715.1_005739.1	IPR036537,IPR045766	IPR000719,IPR011009	ProSiteProfiles_IPR000719:1-227;SUPERFAMILY_IPR011009:104-224;Pfam_IPR045766:10-84;Gene3D_IPR036537:3-69	PF19584:10-84	1.20.930.20:3-69;1.10.510.10:70-231	SSF56112:104-224		PS50011:1-227	cd21037:12-83	
GCA_902687465.1_LR738715.1_004772.1	IPR036537,IPR045766	IPR000719,IPR011009	Pfam_IPR045766:24-139;Pfam_IPR000719:196-431;Gene3D_IPR036537:18-125;SMART_IPR000719:191-494;SUPERFAMILY_IPR011009:172-493;ProSiteProfiles_IPR000719:191-498	PF19584:24-139;PF00069:196-431	3.30.200.20:160-264;1.10.510.10:285-503;1.20.930.20:18-125	SSF56112:172-493	SM00220:191-494	PS50011:191-498	cd21037:21-137	
GCA_902687465.1_LR738710.1_010324.1	IPR036537,IPR045766	IPR011009	Gene3D_IPR036537:17-121;SUPERFAMILY_IPR011009:166-231;Pfam_IPR045766:24-136	PF19584:24-136	1.20.930.20:17-121;3.30.200.20:148-236	SSF56112:166-231			cd21037:21-133	
GCA_902687465.1_LR738710.1_006162.1	IPR036537	IPR000719,IPR011009	Pfam_IPR001245:197-413;Gene3D_IPR036537:15-125;SUPERFAMILY_IPR011009:177-468;ProSiteProfiles_IPR000719:193-465	PF07714:197-413	3.30.200.20:160-268;1.20.930.20:15-125;1.10.510.10:271-479	SSF56112:177-468		PS50011:193-465	cd21037:21-136	
GCA_902687465.1_LR738716.1_006094.1	IPR036537	IPR000719,IPR011009	Pfam_IPR000719:276-388;ProSiteProfiles_IPR000719:144-476;SUPERFAMILY_IPR011009:259-397;Gene3D_IPR036537:27-138	PF00069:276-388	1.20.930.20:27-138;1.10.510.10:274-434	SSF56112:259-397		PS50011:144-476	cd21037:35-149	
GCA_902687465.1_LR738712.1_007192.1	IPR036537,IPR045766	IPR000719,IPR011009	Gene3D_IPR036537:7-127;SUPERFAMILY_IPR011009:193-497;ProSiteProfiles_IPR000719:209-478;Pfam_IPR001245:210-496;Pfam_IPR045766:24-139;SMART_IPR000719:209-478	PF07714:210-496;PF19584:24-139	3.30.200.20:165-300;1.20.930.20:7-127;1.10.510.10:301-506	SSF56112:193-497	SM00220:209-478	PS50011:209-478	cd21037:23-134	
GCA_902687465.1_LR738709.1_005022.1	IPR036537	IPR000719,IPR011009	SUPERFAMILY_IPR011009:149-446;Gene3D_IPR036537:9-120;Pfam_IPR000719:177-439;ProSiteProfiles_IPR000719:162-446	PF00069:177-439	1.20.930.20:9-120;1.10.510.10:241-452;3.30.200.20:141-238	SSF56112:149-446		PS50011:162-446	cd21037:15-117	
GCA_902687465.1_LR738712.1_008547.1	IPR036537	IPR000719,IPR011009	Gene3D_IPR036537:10-119;SUPERFAMILY_IPR011009:153-456;ProSiteProfiles_IPR000719:177-460;Pfam_IPR000719:180-392	PF00069:180-392	1.20.930.20:10-119;3.30.200.20:147-250;1.10.510.10:251-470	SSF56112:153-456		PS50011:177-460	cd21037:17-135	
